item_code,blinkit_url,jio_url
2442,https://blinkit.com/prn/x/prid/38937,https://www.jiomart.com/p/groceries/patanjali-honey-1-kg/491278608
2443,https://blinkit.com/prn/x/prid/10732,https://www.jiomart.com/p/groceries/patanjali-honey-250-g/491061073
2444,https://blinkit.com/prn/x/prid/10732,https://www.jiomart.com/p/groceries/patanjali-pure-honey-500-g/491061068
2445,https://blinkit.com/prn/x/prid/581132,https://www.jiomart.com/p/groceries/parrot-black-pepper-powder-100-g/490307250
2450,https://blinkit.com/prn/x/prid/3570,https://www.jiomart.com/p/groceries/mccain-aloo-tikki-400-g/490439382
2454,https://blinkit.com/prn/x/prid/3571,
2456,https://blinkit.com/prn/x/prid/10781,https://www.jiomart.com/p/groceries/mccain-french-fries-420-g/490068841
2464,https://blinkit.com/prn/x/prid/13965,
2466,https://blinkit.com/prn/x/prid/13965,https://www.jiomart.com/p/groceries/bru-instant-coffee-50-g/490000986
2469,https://blinkit.com/prn/x/prid/13968,https://www.jiomart.com/p/groceries/nescafe-classic-instant-coffee-50-g-pouch/490001207
2477,https://blinkit.com/prn/x/prid/185770,
2478,https://blinkit.com/prn/x/prid/11159,https://www.jiomart.com/p/groceries/red-label-natural-care-tea-100-g-carton/490967438
2486,https://blinkit.com/prn/x/prid/159833,https://www.jiomart.com/p/groceries/lipton-tulsi-natura-green-tea-bags-25-pcs/491161972
2490,https://blinkit.com/prn/x/prid/11156,https://www.jiomart.com/p/groceries/taaza-leaf-tea-1-kg/490005005
2491,https://blinkit.com/prn/x/prid/180026,https://www.jiomart.com/product/tata-agni-tea-250-g-mffn8a-7538716
2492,https://blinkit.com/prn/x/prid/10530,https://www.jiomart.com/p/groceries/tata-agni-tea-500-g/490005069
2494,https://blinkit.com/prn/x/prid/561630,https://www.jiomart.com/p/groceries/tata-agni-elaichi-chai-250-g/612331921
2495,https://blinkit.com/prn/x/prid/10532,https://www.jiomart.com/p/groceries/tata-gold-tea-250-g/490001340
2496,https://blinkit.com/prn/x/prid/254,https://www.jiomart.com/p/groceries/tata-gold-leaf-tea-500-g/490001341
2497,https://blinkit.com/prn/x/prid/10531,https://www.jiomart.com/p/groceries/tata-gold-leaf-tea-1-kg/490002007
2498,https://blinkit.com/prn/x/prid/109246,https://www.jiomart.com/p/groceries/tata-gold-tea-100-gm/590109989
2499,https://blinkit.com/prn/x/prid/180026,
2500,https://blinkit.com/prn/x/prid/13981,https://www.jiomart.com/p/groceries/tata-premium-leaf-tea-250-g/490002006
2501,https://blinkit.com/prn/x/prid/24739,https://www.jiomart.com/p/groceries/tata-premium-tea-1-kg/490004180
2505,https://blinkit.com/prn/x/prid/15448,https://www.jiomart.com/product/everest-tea-masala-50-g-mffmzp-7519747
2506,https://blinkit.com/prn/x/prid/90,https://www.jiomart.com/product/everest-tikhalal-chilli-powder-100-g-mffmsz-7505726
2507,https://blinkit.com/prn/x/prid/90,https://www.jiomart.com/product/everest-tea-masala-50-g-mffmzp-7519747
2509,https://blinkit.com/prn/x/prid/25279,https://www.jiomart.com/product/everest-tikhalal-chilli-powder-100-g-mffmsz-7505726
2511,https://blinkit.com/prn/x/prid/25280,https://www.jiomart.com/p/groceries/everest-tikhalal-chilli-powder-500-g/490005439
2512,https://blinkit.com/prn/x/prid/35321,https://www.jiomart.com/p/groceries/everest-white-pepper-powder-100-g/590361013
2514,https://blinkit.com/prn/x/prid/87,https://www.jiomart.com/p/groceries/mdh-kashmiri-mirch-powder-100-g/490030687
2516,https://blinkit.com/prn/x/prid/87,https://www.jiomart.com/p/groceries/mdh-kashmiri-mirch-powder-100-g/490030687
2520,https://blinkit.com/prn/x/prid/207776,https://www.jiomart.com/p/groceries/tata-sampann-chilli-powder-100-g/491278357
2522,https://blinkit.com/prn/x/prid/15451,https://www.jiomart.com/product/everest-hingraj-powder-50-g-mffmqt-7501256
2528,https://blinkit.com/prn/x/prid/81134,https://www.jiomart.com/product/everest-tea-masala-50-g-mffmzp-7519747
2530,https://blinkit.com/prn/x/prid/99,https://www.jiomart.com/p/groceries/everest-turmeric-powder-500-g/490010566
2531,https://blinkit.com/prn/x/prid/85762,https://www.jiomart.com/p/groceries/everest-garam-masala-100-g/490000105
2534,https://blinkit.com/prn/x/prid/75,https://www.jiomart.com/p/groceries/everest-kitchen-king-masala-100-g/490000172
2536,https://blinkit.com/prn/x/prid/76,https://www.jiomart.com/product/everest-shahi-biryani-masala-50-g-mffn0y-7522819
2539,https://blinkit.com/prn/x/prid/97,https://www.jiomart.com/product/everest-shahi-biryani-masala-50-g-mffn0y-7522819
2541,https://blinkit.com/prn/x/prid/99,https://www.jiomart.com/product/everest-turmeric-powder-100-g-mffn28-7525547
2542,https://blinkit.com/prn/x/prid/99,https://www.jiomart.com/p/groceries/everest-turmeric-powder-100-g/490000522
2552,https://blinkit.com/prn/x/prid/58,https://www.jiomart.com/product/mdh-biryani-masala-50-g-mieekh-24061188
2554,https://blinkit.com/prn/x/prid/68,https://www.jiomart.com/p/groceries/mdh-garam-masala-100-g/490005447
2557,https://blinkit.com/prn/x/prid/74,https://www.jiomart.com/p/groceries/mdh-kitchen-king-masala-100-g/490005450
2559,https://blinkit.com/prn/x/prid/18912,https://www.jiomart.com/p/groceries/mdh-meat-ka-masala-50-g/490070008
2562,https://blinkit.com/prn/x/prid/92,https://www.jiomart.com/p/groceries/mdh-sambar-masala-50-gm/490070012
2568,https://blinkit.com/prn/x/prid/480188,https://www.jiomart.com/p/groceries/sunrise-meat-masala-50-g/590033461
2569,https://blinkit.com/prn/x/prid/547231,https://www.jiomart.com/p/groceries/sunrise-biryani-masala-50-g/590033463
2572,https://blinkit.com/prn/x/prid/185987,https://www.jiomart.com/p/groceries/tata-sampann-chicken-masala-100-g/491278352
2578,https://blinkit.com/prn/x/prid/210169,https://www.jiomart.com/p/groceries/tata-sampann-turmeric-powder-100-g/491278358
2579,https://blinkit.com/prn/x/prid/210169,https://www.jiomart.com/p/groceries/tata-sampann-turmeric-powder-200-g/491278361
2584,https://blinkit.com/prn/x/prid/19397,https://www.jiomart.com/product/kelloggs-original-corn-flakes-251-g-mffn47-7529657
2589,https://blinkit.com/prn/x/prid/437239,https://www.jiomart.com/p/groceries/kellogg-s-chocos-crunchy-bites-390-g/491161229
2592,https://blinkit.com/prn/x/prid/555691,https://www.jiomart.com/p/groceries/kellogg-s-corn-flakes-with-real-almond-honey-300-g/490000796
2597,https://blinkit.com/prn/x/prid/545638,https://www.jiomart.com/p/groceries/keventers-green-peas-1-kg/491337401
2598,https://blinkit.com/prn/x/prid/37264,https://www.jiomart.com/product/quaker-oats-400-g-mffn9d-7540895
2599,https://blinkit.com/prn/x/prid/391003,https://www.jiomart.com/product/saffola-classic-masala-oats-500-g-mffmvy-7512015
2600,https://blinkit.com/prn/x/prid/390998,https://www.jiomart.com/p/groceries/saffola-veggie-twist-instant-masala-oats-500-g/491420618
2601,https://blinkit.com/prn/x/prid/24625,https://www.jiomart.com/p/groceries/saffola-oats-1-kg/490710232
2604,https://blinkit.com/prn/x/prid/24626,https://www.jiomart.com/product/saffola-classic-masala-oats-500-g-mffmvy-7512015
2611,https://blinkit.com/prn/x/prid/10964,https://www.jiomart.com/product/india-gate-dubar-basmati-rice-1-kg-mffn91-7540311
2618,https://blinkit.com/prn/x/prid/380157,https://www.jiomart.com/p/groceries/fortune-chakki-fresh-whole-wheat-atta-10-kg/491417436
2619,https://blinkit.com/prn/x/prid/380156,https://www.jiomart.com/p/groceries/fortune-chakki-fresh-atta-5-kg/491417435
2628,https://blinkit.com/prn/x/prid/541687,
2629,https://blinkit.com/prn/x/prid/568466,
2636,https://blinkit.com/prn/x/prid/591477,https://www.jiomart.com/product/jalan-chana-sattu-500-g-mffn9t-7541942
26382,https://blinkit.com/prn/x/prid/45527,
2641,https://blinkit.com/prn/x/prid/591470,https://www.jiomart.com/p/groceries/jalan-chana-sattu-500-g/490017440
26416,https://blinkit.com/prn/x/prid/18313,https://www.jiomart.com/p/groceries/appy-fizz-soft-drink-125-ml/611005688
2642,https://blinkit.com/prn/x/prid/591478,https://www.jiomart.com/p/groceries/jalan-chana-sattu-500-g/490017440
26473,https://blinkit.com/prn/x/prid/544859,
2651,https://blinkit.com/prn/x/prid/299087,https://www.jiomart.com/p/groceries/tata-sampann-unpolished-chana-dal-1kg/591769654
2654,https://blinkit.com/prn/x/prid/39493,https://www.jiomart.com/p/groceries/tata-sampann-high-protein-unpolished-tur-arhar-dal-1-kg/490830932
26559,https://blinkit.com/prn/x/prid/10783,https://www.jiomart.com/p/groceries/mccain-masala-fries-375-g/590124527
2676,https://blinkit.com/prn/x/prid/187063,https://www.jiomart.com/p/groceries/fevikwik-500-mg/590116925
2679,https://blinkit.com/prn/x/prid/52,
2680,https://blinkit.com/prn/x/prid/127064,https://www.jiomart.com/product/fortune-soya-health-refined-soyabean-oil-435-kg-mffmy6-7516698
2682,https://blinkit.com/prn/x/prid/480978,https://www.jiomart.com/p/groceries/himani-best-choice-refined-soyabean-oil-1-l/590714600
2688,https://blinkit.com/prn/x/prid/425301,https://www.jiomart.com/p/groceries/saffola-honey-250-g/590123092
2690,https://blinkit.com/prn/x/prid/5069,https://www.jiomart.com/p/groceries/figaro-olive-oil-500-ml-tin/490192189
2691,https://blinkit.com/prn/x/prid/5069,https://www.jiomart.com/p/groceries/figaro-olive-oil-200-ml-tin/490006679
2694,https://blinkit.com/prn/x/prid/43,https://www.jiomart.com/product/fortune-soya-health-refined-soybean-oil-750-g-mg0tdl-7651546
2697,https://blinkit.com/prn/x/prid/143319,
2699,https://blinkit.com/prn/x/prid/36707,https://www.jiomart.com/product/engine-brand-kachi-ghani-mustard-oil-1-l-pouch-mffn64-7533884
2707,https://blinkit.com/prn/x/prid/117696,https://www.jiomart.com/p/groceries/patanjali-kachi-ghani-mustard-oil-1-l-pouch/491276495
2708,https://blinkit.com/prn/x/prid/556691,https://www.jiomart.com/product/good-life-kachi-ghani-mustard-oil-500ml-mffn2d-7525793
2714,https://blinkit.com/prn/x/prid/14624,https://www.jiomart.com/product/fortune-soya-health-refined-soybean-oil-750-g-mg0tdl-7651546
27141,https://blinkit.com/prn/x/prid/522856,https://www.jiomart.com/p/groceries/sunrise-coriander-powder-50-g/590120615
27145,https://blinkit.com/prn/x/prid/110655,https://www.jiomart.com/p/groceries/cadbury-gems-23-7-g/611027050
27156,https://blinkit.com/prn/x/prid/155908,https://www.jiomart.com/p/groceries/fevistik-super-glue-stick-1-pc-8-g/490069026
2718,https://blinkit.com/prn/x/prid/27125,https://www.jiomart.com/product/dalda-refined-sunflower-oil-840-g-mffmzl-7518922
27217,https://blinkit.com/prn/x/prid/341802,https://www.jiomart.com/p/groceries/sofy-bodyfit-anti-bacteria-sanitary-napkin-with-wings-xl-7-pads/491213913
2722,https://blinkit.com/prn/x/prid/429694,https://www.jiomart.com/product/fortune-biryani-special-basmati-rice-1-kg-mffmw4-7512397
27223,https://blinkit.com/prn/x/prid/676995,https://www.jiomart.com/p/groceries/organic-tattva-jowar-flour-500-g/590306784
2723,https://blinkit.com/prn/x/prid/381536,https://www.jiomart.com/p/groceries/puro-healthy-salt-1-kg/491390865
27236,https://blinkit.com/prn/x/prid/11006,https://www.jiomart.com/p/groceries/madhur-pure-hygienic-sugar-1-kg/490861955
27294,https://blinkit.com/prn/x/prid/18947,https://www.jiomart.com/p/groceries/cadbury-dairy-milk-fruit-nut-chocolate-bar-80-g/490005289
27328,https://blinkit.com/prn/x/prid/532959,https://www.jiomart.com/p/groceries/patanjali-haldi-chandan-kanti-body-cleanser-150-g-pack-of-3/491373667
27334,https://blinkit.com/prn/x/prid/400311,https://www.jiomart.com/p/groceries/organic-tattva-brown-sonamasuri-rice-1-kg/590126977
27354,https://blinkit.com/prn/x/prid/392277,https://www.jiomart.com/product/parachute-100-pure-coconut-hair-oil-300-ml-mffn7a-7536461
2745,https://blinkit.com/prn/x/prid/357575,https://www.jiomart.com/p/groceries/parle-kaccha-mango-bite-candy-277-g/490006746
27653,https://blinkit.com/prn/x/prid/263544,https://www.jiomart.com/p/groceries/britannia-bourbon-the-original-cream-biscuits-150-g/490005349
2767,https://blinkit.com/prn/x/prid/86668,https://www.jiomart.com/p/groceries/cadbury-dairy-milk-chocolate-bar-25-3-g/490000242
27693,https://blinkit.com/prn/x/prid/371966,https://www.jiomart.com/p/groceries/patanjali-cashew-cookies-200-g/491397823
27708,https://blinkit.com/prn/x/prid/263693,
2776,https://blinkit.com/prn/x/prid/415765,https://www.jiomart.com/p/groceries/kellogg-s-fruit-magic-muesli-500-g/490478299
2777,https://blinkit.com/prn/x/prid/415763,https://www.jiomart.com/product/kelloggs-millet-muesli-500-g-mffmzo-7519613
2779,https://blinkit.com/prn/x/prid/373664,https://www.jiomart.com/p/groceries/kellogg-s-chocos-fills-250-g/491375969
2780,https://blinkit.com/prn/x/prid/16779,https://www.jiomart.com/p/groceries/kinder-joy-for-girl-chocolate-egg-20-g/491009787
27803,https://blinkit.com/prn/x/prid/18669,https://www.jiomart.com/p/groceries/kissan-sweet-spicy-sauce-500-g/490922097
2781,https://blinkit.com/prn/x/prid/19825,https://www.jiomart.com/product/kinder-joy-super-chocolate-pink-edition-20-g-pack-of-3-mffn5c-7532167
27816,https://blinkit.com/prn/x/prid/36183,https://www.jiomart.com/product/india-gate-dubar-basmati-rice-1-kg-mffn91-7540311
27966,https://blinkit.com/prn/x/prid/536803,https://www.jiomart.com/p/groceries/amul-ghee-200-ml-jar/491695042
27978,https://blinkit.com/prn/x/prid/490139,https://www.jiomart.com/p/groceries/fevicol-mr-squeeze-bottle-45-g/491044448
28040,https://blinkit.com/prn/x/prid/383355,https://www.jiomart.com/p/groceries/frooto-mango-fruit-drink-250-ml/609450211
28074,https://blinkit.com/prn/x/prid/350169,https://www.jiomart.com/p/groceries/bambino-elbow-macaroni-pasta-875-g/490006632
2811,https://blinkit.com/prn/x/prid/528249,https://www.jiomart.com/p/groceries/kit-kat-28-3-g/590049214
28122,https://blinkit.com/prn/x/prid/522857,https://www.jiomart.com/p/groceries/sunrise-pure-turmeric-powder-200-gm/590961050
28126,https://blinkit.com/prn/x/prid/493011,https://www.jiomart.com/p/groceries/sunrise-pure-poppy-seeds-50-g/590961034
2816,https://blinkit.com/prn/x/prid/110755,https://www.jiomart.com/p/groceries/parle-melody-chocolaty-toffee-391-g/490006747
2818,https://blinkit.com/prn/x/prid/409780,
2819,https://blinkit.com/prn/x/prid/366881,https://www.jiomart.com/product/polo-breath-mint-24-g-mo7cm5-81190920
2828,https://blinkit.com/prn/x/prid/25666,https://www.jiomart.com/product/womens-horlicks-plus-caramel-flavour-nutrition-drink-400-g-mffnak-7543548
2831,https://blinkit.com/prn/x/prid/18646,https://www.jiomart.com/product/bournvita-5-star-magic-nutrition-drink-500-g-pouch-mffmsg-7504324
2833,https://blinkit.com/prn/x/prid/402184,
2837,https://blinkit.com/prn/x/prid/229918,https://www.jiomart.com/p/groceries/horlicks-classic-malt-health-drink-powder-1-kg-jar/490001306
2839,https://blinkit.com/prn/x/prid/19797,https://www.jiomart.com/product/horlicks-classic-malt-nutritional-drink-mix-jar-500-g-mo7ckr-81190714
2841,https://blinkit.com/prn/x/prid/118771,https://www.jiomart.com/p/groceries/horlicks-chocolate-delight-500-g/490023082
2842,https://blinkit.com/prn/x/prid/438213,https://www.jiomart.com/product/horlicks-lite-regular-malt-450-g-mffms5-7503318
2844,https://blinkit.com/prn/x/prid/359565,https://www.jiomart.com/p/groceries/mother-s-horlicks-dha-450-g/490005080
28474,https://blinkit.com/prn/x/prid/374840,https://www.jiomart.com/p/groceries/ching-s-secret-hakka-noodles-chowmein-masala-20-g/490919295
2859,https://blinkit.com/prn/x/prid/37188,https://www.jiomart.com/p/groceries/nissin-mazedaar-masala-instant-cup-noodles-70-g/491173692
2860,https://blinkit.com/prn/x/prid/15410,
2861,https://blinkit.com/prn/x/prid/89127,https://www.jiomart.com/p/groceries/nissin-veggi-manchow-instant-cup-noodles-70-g/491173693
2863,https://blinkit.com/prn/x/prid/371844,https://www.jiomart.com/p/groceries/sunfeast-yippee-mood-masala-instant-noodles-260-g/491337397
2865,https://blinkit.com/prn/x/prid/124894,https://www.jiomart.com/p/groceries/top-ramen-masala-noodles-50-g/608658370
2866,https://blinkit.com/prn/x/prid/208638,https://www.jiomart.com/p/groceries/top-ramen-fiery-chilli-instant-noodles-70-g/590107003
2867,https://blinkit.com/prn/x/prid/280541,https://www.jiomart.com/p/groceries/top-ramen-new-masala-instant-noodles-420-g/490006655
2868,https://blinkit.com/prn/x/prid/108927,https://www.jiomart.com/p/groceries/top-ramen-curry-saucy-flat-instant-noodles-280-g-pouch/490006656
2870,https://blinkit.com/prn/x/prid/429488,
28709,https://blinkit.com/prn/x/prid/86974,https://www.jiomart.com/p/groceries/organic-tattva-ragi-millet-flour-500-g/590127712
28721,https://blinkit.com/prn/x/prid/10556,https://www.jiomart.com/p/groceries/coca-cola-1-75-l/491121060
28725,https://blinkit.com/prn/x/prid/10784,https://www.jiomart.com/p/groceries/mccain-veggie-fingers-400-g/590157296
28755,https://blinkit.com/prn/x/prid/409925,https://www.jiomart.com/product/sunfeast-dark-fantasy-yumfills-cake-242-g-mffn6n-7535045
2876,https://blinkit.com/prn/x/prid/422948,https://www.jiomart.com/p/groceries/sunfeast-yippee-instant-noodles-magic-masala-60-g/606338427
28765,https://blinkit.com/prn/x/prid/100633,https://www.jiomart.com/p/groceries/india-gate-mini-mogra-basmati-rice-10-kg/490507959
28818,https://blinkit.com/prn/x/prid/18612,https://www.jiomart.com/p/groceries/frooti-mango-drink-300-ml/590514175
28822,https://blinkit.com/prn/x/prid/217446,
28835,https://blinkit.com/prn/x/prid/658,https://www.jiomart.com/p/groceries/sunfeast-masala-instant-pasta-treat-70-g/490003831
28865,https://blinkit.com/prn/x/prid/10855,
28892,https://blinkit.com/prn/x/prid/55336,https://www.jiomart.com/p/groceries/nivea-men-fresh-ocean-deodorant-150-ml/491278208
28901,https://blinkit.com/prn/x/prid/241069,https://www.jiomart.com/p/groceries/set-wet-charm-avatar-deodorant-spray-perfume-150-ml/590087246
28905,https://blinkit.com/prn/x/prid/477933,https://www.jiomart.com/p/groceries/durex-extra-thin-bubblegum-flavoured-condoms-for-men-10s/596769777
2891,https://blinkit.com/prn/x/prid/390999,https://www.jiomart.com/p/groceries/saffola-peppy-tomato-instant-masala-oats-500-g/491420619
2899,https://blinkit.com/prn/x/prid/361151,https://www.jiomart.com/p/groceries/sunfeast-special-bounce-chocolate-cream-biscuit-41-g/490675869
2903,https://blinkit.com/prn/x/prid/11090,https://www.jiomart.com/p/groceries/nestle-bar-one-chocolate-bar-24-2-g/590108361
2909,https://blinkit.com/prn/x/prid/18925,https://www.jiomart.com/product/yuvraj-moong-papad-and-urad-masala-punjabi-bikaneri-papad-200-gm-x-2-mi8xta-19433277
29099,https://blinkit.com/prn/x/prid/109136,https://www.jiomart.com/product/emami-healthy-tasty-ultra-lite-refined-soyabean-oil-825-g-mffms5-7503362
2916,https://blinkit.com/prn/x/prid/404632,https://www.jiomart.com/product/sunfeast-mom-s-magic-cashew-almond-cookies-183-g-mo7cm5-81190912
29164,https://blinkit.com/prn/x/prid/369007,https://www.jiomart.com/p/groceries/odonil-mix-air-freshener-block-48-g-pack-of-4/596193300
29190,https://blinkit.com/prn/x/prid/425579,https://www.jiomart.com/p/groceries/rangeela-student-tempera-colours-12-shades-12x3-ml-36-ml/490281904
2923,https://blinkit.com/prn/x/prid/309634,https://www.jiomart.com/p/groceries/nestle-ceregrow-multigran-cereal-with-milk-fruits-300-g/590049313
2924,https://blinkit.com/prn/x/prid/118576,
29310,https://blinkit.com/prn/x/prid/436460,
29333,https://blinkit.com/prn/x/prid/380988,
2934,https://blinkit.com/prn/x/prid/483033,https://www.jiomart.com/p/groceries/munch-wafer-chocolate-20-1-g/590108375
29387,https://blinkit.com/prn/x/prid/98862,https://www.jiomart.com/p/groceries/nivea-men-pure-impact-shower-gel-250-ml/490920575
29398,https://blinkit.com/prn/x/prid/126482,https://www.jiomart.com/product/nivea-waterlily-oil-shower-gel-250-ml-mffmsm-7504843
2943,https://blinkit.com/prn/x/prid/55360,https://www.jiomart.com/product/parle-top-delicious-buttery-crackers-200-g-mffn3z-7529135
29437,https://blinkit.com/prn/x/prid/612068,
29523,https://blinkit.com/prn/x/prid/24203,https://www.jiomart.com/product/india-gate-dubar-basmati-rice-1-kg-mffn91-7540311
29530,https://blinkit.com/prn/x/prid/28108,
29559,https://blinkit.com/prn/x/prid/22415,https://www.jiomart.com/p/groceries/godrej-expert-natural-black-rich-creme-hair-colour-12-g-12-ml/604485030
29592,https://blinkit.com/prn/x/prid/632533,https://www.jiomart.com/p/groceries/tresemme-keratin-smooth-shampoo-580-ml/491046184
29628,https://blinkit.com/prn/x/prid/409538,https://www.jiomart.com/p/groceries/parle-choco-roll-250-g/590032687
29638,https://blinkit.com/prn/x/prid/375557,https://www.jiomart.com/p/groceries/haldiram-s-prabhuji-chatpata-namkeen-mixture-200-g/490052874
29820,https://blinkit.com/prn/x/prid/532957,
29881,https://blinkit.com/prn/x/prid/512743,
29903,https://blinkit.com/prn/x/prid/634,https://www.jiomart.com/p/groceries/mother-s-recipe-mixed-pickle-500-g/490009130
29942,https://blinkit.com/prn/x/prid/402270,https://www.jiomart.com/product/india-gate-dubar-basmati-rice-1-kg-mffn91-7540311
29964,https://blinkit.com/prn/x/prid/33863,https://www.jiomart.com/p/groceries/pringles-sour-cream-and-onion-potato-chips-110-g/590032696
30020,https://blinkit.com/prn/x/prid/679805,
3004,https://blinkit.com/prn/x/prid/56814,https://www.jiomart.com/product/date-crown-bumaan-dates-500-g-milcki-31046784
30106,https://blinkit.com/prn/x/prid/403222,https://www.jiomart.com/product/britannia-toastea-premium-bake-rusk-50-g-mffn3v-7528828
3012,https://blinkit.com/prn/x/prid/66337,https://www.jiomart.com/p/groceries/maggi-hot-sweet-tomato-chilli-sauce-200-g/490000486
30243,https://blinkit.com/prn/x/prid/18558,https://www.jiomart.com/p/groceries/surf-excel-quick-wash-detergent-powder-2-kg/490003778
30265,https://blinkit.com/prn/x/prid/392235,https://www.jiomart.com/p/groceries/surf-excel-matic-top-load-liquid-detergent-2-l/491436153
3029,https://blinkit.com/prn/x/prid/440221,https://www.jiomart.com/p/groceries/funfoods-crunchy-peanut-butter-340-g/490249804
30322,https://blinkit.com/prn/x/prid/427123,https://www.jiomart.com/p/groceries/britannia-good-day-choco-chips-biscuits-400-g/590032794
30323,https://blinkit.com/prn/x/prid/408372,https://www.jiomart.com/p/groceries/colgate-slim-soft-charcoal-soft-pack-of-2/491161014
30371,https://blinkit.com/prn/x/prid/3234,https://www.jiomart.com/p/groceries/mccain-chilli-garlic-potato-bites-420-g/490068843
30404,https://blinkit.com/prn/x/prid/195168,https://www.jiomart.com/p/groceries/colgate-barbie-extra-soft-kids-toothbrush-5-years/490896791
3041,https://blinkit.com/prn/x/prid/480192,https://www.jiomart.com/p/groceries/sunrise-tadka-masala-50-g/590033462
30418,https://blinkit.com/prn/x/prid/10785,
30484,https://blinkit.com/prn/x/prid/18318,https://www.jiomart.com/p/groceries/fanta-orange-250-ml-590008653/491373676
3049,https://blinkit.com/prn/x/prid/408195,https://www.jiomart.com/product/funfoods-cheese-chilli-sandwich-spread-250-g-mffn4h-7530241
30509,https://blinkit.com/prn/x/prid/513023,
30525,https://blinkit.com/prn/x/prid/317,https://www.jiomart.com/p/groceries/aquafina-packaged-drinking-water-500-ml/490005206
3053,https://blinkit.com/prn/x/prid/100173,https://www.jiomart.com/p/groceries/funfoods-original-veg-mayonnaise-875-g/491551838
30540,https://blinkit.com/prn/x/prid/19156,https://www.jiomart.com/p/groceries/bisleri-packaged-drinking-water-500-ml/490007752
3055,https://blinkit.com/prn/x/prid/18908,
3057,https://blinkit.com/prn/x/prid/415846,https://www.jiomart.com/product/funfoods-veg-mayonnaise-100-g-mffmur-7509430
3061,https://blinkit.com/prn/x/prid/17499,https://www.jiomart.com/p/groceries/keya-pasta-seasoning-45-g/490694640
3063,https://blinkit.com/prn/x/prid/368445,https://www.jiomart.com/product/kissan-sweet-n-spicy-tomato-sauce-415-g-mffn9f-7541055
30660,https://blinkit.com/prn/x/prid/425792,https://www.jiomart.com/p/groceries/colgate-swarna-vedshakti-400g-200g-x-2-pack-of-2-ayurvedic-cavity-protection/602966709
30683,https://blinkit.com/prn/x/prid/482755,https://www.jiomart.com/p/groceries/prolyte-orange-ors-drink-200-ml/590505672
3069,https://blinkit.com/prn/x/prid/404622,https://www.jiomart.com/p/groceries/sundrop-creamy-peanut-butter-924-g/491350004
3070,https://blinkit.com/prn/x/prid/39420,https://www.jiomart.com/p/groceries/sundrop-crunchy-peanut-butter-924-g/491350005
30709,https://blinkit.com/prn/x/prid/403224,https://www.jiomart.com/product/britannia-treat-choco-creme-wafers-biscuit-55-g-mfphy1-7571329
3076,https://blinkit.com/prn/x/prid/476046,https://www.jiomart.com/product/kissan-mixed-fruit-jam-90-g-mffms9-7503802
30791,https://blinkit.com/prn/x/prid/480189,https://www.jiomart.com/p/groceries/sunrise-pure-sabji-masala-50-g/590961501
3080,https://blinkit.com/prn/x/prid/243,https://www.jiomart.com/p/groceries/nescafe-classic-instant-coffee-100-g-jar/490503478
3081,https://blinkit.com/prn/x/prid/13966,https://www.jiomart.com/product/nescafe-classic-instant-coffee-24-g-mffmwy-7514129
3082,https://blinkit.com/prn/x/prid/72914,https://www.jiomart.com/p/groceries/nescafe-classic-instant-coffee-50-g-jar/490004155
3092,https://blinkit.com/prn/x/prid/107812,
3095,https://blinkit.com/prn/x/prid/72024,https://www.jiomart.com/p/groceries/knorr-classic-sweet-corn-vegetable-instant-soup-44-g/490211518
3098,https://blinkit.com/prn/x/prid/88353,https://www.jiomart.com/product/knorr-hot-sour-instant-cup-a-soup-11-g-mffn3w-7528968
3101,https://blinkit.com/prn/x/prid/225800,https://www.jiomart.com/p/groceries/knorr-mixed-vegetable-instant-cup-a-soup-11-g-pouch/490921889
3102,https://blinkit.com/prn/x/prid/18849,https://www.jiomart.com/product/knorr-tomato-chatpata-instant-cup-a-soup-135-g-mffmv6-7510294
3107,https://blinkit.com/prn/x/prid/450563,https://www.jiomart.com/p/groceries/kwality-walls-butterscotch-family-pack-700-ml-tub/590110247
3117,https://blinkit.com/prn/x/prid/131948,https://www.jiomart.com/p/groceries/kwality-wall-s-cornetto-butterscotch-ice-cream-105-ml-wrap/597018865
3121,https://blinkit.com/prn/x/prid/450546,
3131,https://blinkit.com/prn/x/prid/450568,https://www.jiomart.com/p/groceries/kwality-walls-oreo-family-pack-700-ml-tub/590110248
3135,https://blinkit.com/prn/x/prid/450561,
3153,https://blinkit.com/prn/x/prid/375560,https://www.jiomart.com/p/groceries/haldiram-s-prabhuji-jhal-chanachur-namkeen-400-g/491264826
31571,https://blinkit.com/prn/x/prid/457222,https://www.jiomart.com/p/groceries/haldiram-s-nagpur-moong-dal-1-kg/490604944
3159,https://blinkit.com/prn/x/prid/19264,https://www.jiomart.com/p/groceries/haldiram-s-nagpur-all-in-one-namkeen-mixture-150-g/490000269
3161,https://blinkit.com/prn/x/prid/52639,https://www.jiomart.com/p/groceries/haldiram-s-prabhuji-bhujia-200-g/491391861
31686,https://blinkit.com/prn/x/prid/579719,https://www.jiomart.com/p/groceries/hathi-mustard-oil-5-l-bottle/490012714
3172,https://blinkit.com/prn/x/prid/41397,https://www.jiomart.com/p/groceries/haldiram-s-nagpur-moong-dal-350-g/490009368
3174,https://blinkit.com/prn/x/prid/36018,
3175,https://blinkit.com/prn/x/prid/285196,https://www.jiomart.com/p/groceries/hershey-s-chocolate-syrup-200-g/491297291
